inf;inf;inf;inf;inf;2.71906;2.2158;1.90106;1.66586;1.47535;1.33738;1.25776;1.17192;1.11033;1.06343;1.0323;0.997472;0.980284;0.970682;0.94266;0.930076;0.945096;0.949245;0.980583;1.00854;1.04112;1.08078;1.15139;1.24104;1.36556;1.5047;1.6984;1.96756;2.34365;2.9658;inf;inf;0.5;0
inf;inf;inf;inf;inf;2.75894;2.23859;1.88336;1.66157;1.48367;1.35821;1.28106;1.19054;1.11587;1.06078;1.02141;0.998864;0.985769;0.955444;0.929529;0.920887;0.949062;0.954263;0.972871;0.988624;1.02756;1.09724;1.14711;1.24703;1.34788;1.50144;1.68605;1.92939;2.31924;2.9333;inf;inf;0.5;0
inf;inf;inf;inf;inf;2.80981;2.28855;1.91843;1.68174;1.49391;1.38672;1.27118;1.19312;1.11813;1.07556;1.03409;0.990348;1.00175;0.97491;0.927668;0.904156;0.939709;0.951746;0.969758;0.983315;1.03679;1.0871;1.15071;1.22382;1.32136;1.48025;1.66062;1.92533;2.29602;2.87559;inf;inf;0.5;0
inf;inf;inf;inf;inf;2.84089;2.33196;1.96213;1.68983;1.51136;1.38238;1.2689;1.19436;1.1456;1.0922;1.03576;1.01088;0.996323;1.00291;0.913913;0.916542;0.921855;0.929923;0.932435;0.967048;1.00254;1.07387;1.13954;1.22637;1.32344;1.45581;1.64437;1.89299;2.27599;2.82712;inf;inf;0.5;0
inf;inf;inf;inf;inf;2.891;2.34309;1.98263;1.73145;1.53189;1.38622;1.30004;1.22266;1.14246;1.08471;1.06327;1.02867;1.01737;0.991757;0.910125;0.910979;0.914288;0.922578;0.934236;0.973431;0.999376;1.05146;1.12035;1.23071;1.29813;1.44868;1.62815;1.86783;2.20539;2.77933;inf;inf;0.5;0
inf;inf;inf;inf;inf;2.92342;2.35915;1.99514;1.73731;1.54783;1.43086;1.30215;1.21595;1.14843;1.09924;1.06258;1.04748;1.01778;1.00046;0.913492;0.893535;0.919691;0.903649;0.923235;0.960328;1.00844;1.06233;1.10786;1.1689;1.27389;1.42512;1.59711;1.86139;2.18757;2.74698;inf;inf;0.5;0
inf;inf;inf;inf;inf;2.96428;2.38808;2.0138;1.75854;1.56969;1.43379;1.31196;1.23443;1.14658;1.09537;1.07135;1.0454;1.01722;1.00654;0.885046;0.920888;0.883585;0.895611;0.919924;0.944529;0.990836;1.0299;1.08357;1.18055;1.27323;1.40447;1.58577;1.8179;2.16623;2.70752;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.00377;2.41883;2.04523;1.77444;1.57619;1.44935;1.33634;1.23837;1.16829;1.14556;1.0775;1.0565;1.02168;1.04252;0.881152;0.897133;0.893709;0.884589;0.913002;0.936433;0.975509;1.01807;1.09166;1.1569;1.26307;1.39825;1.57045;1.79801;2.14877;2.68885;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.02848;2.44575;2.0675;1.78485;1.60307;1.46839;1.33791;1.23903;1.18586;1.13439;1.07544;1.06022;1.04631;1.04706;0.88319;0.886769;0.881297;0.883331;0.908808;0.930756;0.950354;1.02754;1.06447;1.14245;1.25284;1.38684;1.54587;1.78443;2.11493;2.64206;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.05907;2.47734;2.08075;1.81106;1.61355;1.4438;1.34563;1.25123;1.18736;1.14926;1.10171;1.06934;1.05743;1.02416;0.86275;0.864715;0.869259;0.878536;0.894459;0.944564;0.943853;1.01816;1.06599;1.14957;1.23685;1.35005;1.51412;1.75492;2.08527;2.61532;3.4668;inf;0.5;0
inf;inf;inf;inf;inf;3.12916;2.5189;2.13221;1.85449;1.62573;1.47547;1.37945;1.27971;1.2305;1.15236;1.116;1.09119;1.06871;1.05754;0.852934;0.845003;0.850246;0.871684;0.884303;0.912017;0.946314;1.00257;1.04609;1.10771;1.21387;1.32988;1.50393;1.72665;2.03263;2.53522;3.36195;inf;0.5;0
inf;inf;inf;inf;inf;3.17821;2.54355;2.14223;1.8605;1.6413;1.51714;1.3836;1.28486;1.2178;1.18429;1.11561;1.08861;1.05994;1.0628;0.841008;0.863645;0.857754;0.853461;0.876276;0.905413;0.93469;0.983437;1.03601;1.12447;1.20255;1.31311;1.4842;1.72647;2.03083;2.49811;3.33518;inf;0.5;0
inf;inf;inf;inf;inf;3.21442;2.57814;2.16513;1.88215;1.68524;1.52325;1.3898;1.31272;1.25245;1.17179;1.13152;1.10365;1.08528;1.07553;0.82731;0.830562;0.836047;0.868644;0.870029;0.899972;0.931777;0.970737;1.0457;1.09382;1.17805;1.30021;1.45626;1.67879;1.99876;2.45165;3.26587;inf;0.5;0
inf;inf;inf;inf;inf;3.2642;2.61512;2.18799;1.90508;1.70222;1.526;1.40868;1.31456;1.25812;1.1921;1.13901;1.1121;1.07761;1.06268;0.816524;0.828267;0.817906;0.837275;0.836001;0.877626;0.910669;0.945023;1.00318;1.07201;1.16289;1.31343;1.43983;1.65111;1.96613;2.44052;3.22236;inf;0.5;0
inf;inf;inf;inf;inf;3.29441;2.64344;2.21387;1.91094;1.72036;1.55102;1.42945;1.3379;1.24309;1.19728;1.14872;1.12754;1.09655;1.08843;0.811417;0.797229;0.82579;0.841177;0.865302;0.864979;0.899329;0.933477;1.01286;1.07885;1.14959;1.2847;1.4348;1.63223;1.94297;2.42016;3.17744;inf;0.5;0
inf;inf;inf;inf;inf;3.31354;2.63842;2.24226;1.94065;1.72479;1.54994;1.43853;1.33512;1.27725;1.22942;1.17139;1.12516;1.09503;1.10533;0.808268;0.797962;0.803873;0.821904;0.825627;0.863415;0.899717;0.926452;0.981837;1.04706;1.1376;1.27305;1.40052;1.602;1.92605;2.38478;3.1476;0.12;0.5;0
inf;inf;inf;inf;inf;3.38575;2.70022;2.26583;1.96643;1.7265;1.57438;1.43687;1.36414;1.29586;1.21089;1.17379;1.13972;1.13743;1.10684;0.8031;0.779519;0.803867;0.815637;0.835897;0.854979;0.879634;0.915749;0.973751;1.03626;1.12881;1.2408;1.41069;1.59494;1.88468;2.32426;3.06996;inf;0.5;0
inf;inf;inf;inf;inf;3.42855;2.73567;2.30126;1.98543;1.76923;1.6191;1.48549;1.39401;1.29722;1.26031;1.17676;1.16886;1.13804;1.11357;0.782239;0.773011;0.804913;0.808081;0.817336;0.830288;0.856311;0.90448;0.960444;1.03686;1.10462;1.21783;1.37188;1.56056;1.83636;2.27804;2.99176;inf;0.5;0
inf;inf;inf;inf;inf;inf;2.81094;2.32022;2.03099;1.81948;1.62352;1.48101;1.39313;1.30546;1.24428;1.18061;1.16334;1.15515;1.13664;0.774085;0.796579;0.769716;0.779844;0.789855;0.811094;0.85967;0.876329;0.948012;1.01885;1.07359;1.17966;1.33182;1.55674;1.79851;2.21421;2.91736;inf;0.5;0
inf;inf;inf;inf;inf;inf;2.82533;2.36888;2.03948;1.81787;1.65168;1.52063;1.39628;1.31677;1.25002;1.21989;1.19139;1.15995;1.13133;0.776666;0.768904;0.774147;0.773776;0.788127;0.820203;0.842502;0.873632;0.930538;0.996168;1.06633;1.17415;1.33881;1.51466;1.77084;2.19026;2.86212;inf;0.5;0
inf;inf;inf;inf;inf;inf;2.88104;2.3887;2.08342;1.83544;1.6517;1.51004;1.4385;1.32896;1.29234;1.23362;1.21448;1.16371;1.15181;0.750439;0.76897;0.758127;0.754583;0.780313;0.801102;0.833656;0.891848;0.922081;0.975087;1.05473;1.15898;1.29642;1.48173;1.75278;2.1343;2.81149;inf;0.5;0
inf;inf;inf;inf;inf;inf;2.90798;2.42553;2.0893;1.84476;1.68364;1.53823;1.42386;1.3356;1.27792;1.23377;1.20193;1.18838;1.16525;0.74831;0.743183;0.744108;0.752765;0.778242;0.804196;0.82134;0.845678;0.895956;0.946577;1.03675;1.13798;1.27337;1.45964;1.72722;2.11522;2.72871;inf;0.5;0
inf;inf;inf;inf;inf;inf;2.93937;2.46392;2.1232;1.86777;1.70709;1.555;1.46116;1.36912;1.32605;1.23327;1.20936;1.18374;1.15879;0.739682;0.719116;0.732681;0.733208;0.749792;0.780659;0.81045;0.838895;0.878024;0.943612;1.01682;1.13879;1.26652;1.43839;1.70601;2.06409;2.70242;inf;0.5;0
0.126686;inf;inf;inf;0.12;0.13376;3.01362;2.50488;2.15292;1.8956;1.72564;1.57011;1.49597;1.38925;1.31501;1.27003;1.2298;1.19161;1.18726;0.736727;0.727161;0.727659;0.728465;0.755406;0.749802;0.793346;0.821339;0.860434;0.93378;1.00841;1.08289;1.21397;1.39253;1.65658;0.12881;0.12;inf;0.5;0
inf;inf;inf;inf;inf;inf;3.07154;2.55731;2.18653;1.94165;1.74198;1.5961;1.48079;1.399;1.34908;1.27157;1.2485;1.22368;1.18739;0.717421;0.712658;0.725287;0.720351;0.737331;0.745052;0.778944;0.808494;0.860366;0.907833;0.988362;1.09026;1.21901;1.38488;1.59816;1.97414;2.56407;inf;0.5;0
inf;inf;inf;inf;inf;inf;3.08099;2.57378;2.22065;1.95999;1.77383;1.60387;1.50412;1.39806;1.35103;1.28522;1.26266;1.23405;1.21732;0.699449;0.708844;0.712946;0.720018;0.729244;0.739165;0.761303;0.821374;0.83538;0.88639;0.965069;1.07012;1.17919;1.33067;1.55459;1.90247;2.48755;inf;0.5;0
inf;inf;inf;inf;inf;inf;3.14501;2.62854;2.25046;1.98987;1.79854;1.64164;1.54138;1.42808;1.34775;1.30568;1.26061;1.22065;1.2166;0.696185;0.676894;0.695237;0.697271;0.700576;0.725087;0.738347;0.799554;0.822319;0.882813;0.955382;1.02331;1.14834;1.32742;1.53135;1.87977;2.41268;0.127469;0.5;0
inf;inf;inf;inf;inf;inf;3.24542;2.6655;2.30702;2.02573;1.80523;1.66563;1.54394;1.44487;1.3924;1.33683;1.29204;1.25012;1.2425;0.673388;0.67188;0.662641;0.6841;0.700591;0.71205;0.72223;0.765476;0.807591;0.871773;0.927307;1.01033;1.11158;1.29676;1.50436;1.80435;2.33462;3.29855;0.5;0
inf;inf;inf;inf;inf;inf;3.29036;2.71973;2.32928;2.04659;1.85115;1.68403;1.5499;1.47065;1.3948;1.3269;1.28842;1.27876;1.26054;0.680331;0.651942;0.66783;0.678732;0.691993;0.691367;0.716055;0.736967;0.77824;0.854184;0.908869;0.992543;1.08784;1.26082;1.46341;1.76558;2.29316;3.19625;0.5;0
inf;inf;inf;inf;inf;inf;3.20772;2.65217;2.31319;2.03839;1.83505;1.67734;1.56592;1.4799;1.40283;1.3597;1.32273;1.28216;1.25481;0.65396;0.646382;0.654118;0.666162;0.660975;0.670284;0.706528;0.750716;0.772891;0.841742;0.902527;0.990521;1.1003;1.26608;1.45067;1.81788;2.32489;3.36919;0.5;1
inf;inf;inf;inf;inf;3.13826;2.62157;2.28135;2.01491;1.83093;1.68428;1.54609;1.47226;1.39209;1.34834;1.3123;1.28451;1.26003;1.24834;0.619474;0.621091;0.630488;0.658073;0.683629;0.698054;0.730991;0.774347;0.828209;0.907657;0.983517;1.10759;1.27175;1.49294;1.84035;2.42898;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.08837;2.58245;2.25552;1.99493;1.80544;1.68639;1.56864;1.4654;1.38592;1.3529;1.32515;1.28272;1.27533;1.27494;0.624276;0.633973;0.649481;0.654732;0.666389;0.7063;0.7319;0.776971;0.824922;0.910006;0.978667;1.11451;1.26899;1.4948;1.85737;2.45905;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.10782;2.58878;2.24232;2.00679;1.85402;1.67451;1.56916;1.48121;1.4031;1.35476;1.30814;1.30014;1.27581;1.259;0.63951;0.647121;0.642349;0.655272;0.669759;0.699437;0.744953;0.757441;0.840447;0.886946;0.978452;1.10428;1.25911;1.49011;1.85732;2.44533;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.11134;2.6126;2.26507;2.00729;1.82707;1.66415;1.57183;1.48192;1.41121;1.33938;1.31171;1.30061;1.26197;1.28602;0.636717;0.619003;0.660155;0.649369;0.657818;0.70773;0.733928;0.771007;0.829027;0.888692;0.968021;1.09738;1.24836;1.47992;1.83095;2.43369;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.11153;2.62329;2.27492;2.01039;1.83507;1.6729;1.59118;1.48197;1.39816;1.35373;1.32047;1.29632;1.2852;1.28491;0.617602;0.628693;0.633244;0.661185;0.671347;0.697124;0.721487;0.767275;0.819039;0.878747;0.969606;1.08393;1.25517;1.48236;1.8207;2.43343;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.10306;2.60203;2.263;1.99368;1.81313;1.66146;1.575;1.48582;1.42669;1.36914;1.32163;1.27949;1.27484;1.28587;0.645012;0.639549;0.641276;0.64682;0.662381;0.692016;0.73965;0.772446;0.816917;0.877196;0.971216;1.11189;1.24723;1.48273;1.83018;2.41413;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.11591;2.61164;2.26623;2.01552;1.84993;1.68789;1.56535;1.46156;1.41005;1.34572;1.33189;1.2795;1.29137;1.27837;0.651071;0.664627;0.638749;0.659085;0.654492;0.683715;0.718576;0.760816;0.806906;0.886485;0.983485;1.09674;1.27283;1.48383;1.82286;2.39624;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.11131;2.6198;2.26101;2.01251;1.84243;1.68567;1.57207;1.50342;1.42648;1.37066;1.32956;1.30717;1.2826;1.26868;0.638762;0.618657;0.631256;0.670476;0.674696;0.682581;0.734114;0.780055;0.819768;0.879462;0.973724;1.08519;1.2584;1.47406;1.8104;2.40285;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.12455;2.64009;2.28445;2.04349;1.84189;1.69032;1.57689;1.47137;1.43846;1.36943;1.32914;1.29634;1.2891;1.28997;0.618387;0.597614;0.626838;0.65035;0.671463;0.68137;0.715709;0.759544;0.824039;0.881254;0.970161;1.07702;1.25302;1.46497;1.80579;2.3893;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.13906;2.61935;2.27658;2.03541;1.81888;1.68362;1.57603;1.47716;1.41301;1.36086;1.30892;1.30318;1.29476;1.27662;0.621322;0.633095;0.633307;0.647401;0.657015;0.684593;0.702722;0.781636;0.804001;0.874233;0.971907;1.0767;1.23738;1.4567;1.79955;2.39671;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.13622;2.63737;2.27789;2.03715;1.84006;1.67748;1.58291;1.49454;1.42712;1.37384;1.33498;1.29201;1.27393;1.27308;0.625143;0.606428;0.637662;0.642139;0.657309;0.678696;0.712738;0.745156;0.818408;0.869533;0.960654;1.07605;1.24483;1.46688;1.81608;2.36933;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.15644;2.63245;2.2731;2.03284;1.84578;1.69421;1.58155;1.49192;1.41869;1.38008;1.33573;1.30741;1.29461;1.27321;0.613066;0.642779;0.632764;0.654176;0.658309;0.670303;0.709698;0.764263;0.8107;0.85532;0.971812;1.07909;1.21325;1.45369;1.80121;2.385;inf;inf;0.5;0
inf;inf;inf;inf;inf;3.1657;2.65826;2.29649;2.02628;1.85704;1.67916;1.58874;1.49742;1.40695;1.37673;1.32282;1.31767;1.27918;1.29951;0.63173;0.640608;0.626265;0.635717;0.633965;0.660754;0.712902;0.7626;0.798491;0.872682;0.949313;1.06289;1.21787;1.43311;1.81454;2.35109;3.49699;inf;0.5;0
inf;inf;inf;inf;inf;3.16454;2.65587;2.29132;2.04656;1.84847;1.70426;1.58303;1.49134;1.43549;1.3765;1.33876;1.29709;1.27763;1.29017;0.624975;0.624467;0.632038;0.635873;0.656553;0.686352;0.712213;0.744966;0.800413;0.864631;0.953146;1.07449;1.20238;1.46202;1.78804;2.34136;3.47975;inf;0.5;0
inf;inf;inf;inf;inf;3.18744;2.66569;2.30653;2.05319;1.85196;1.70178;1.58497;1.491;1.44299;1.39062;1.33124;1.31914;1.30361;1.27978;0.62146;0.607235;0.639557;0.651415;0.670553;0.681635;0.720459;0.767513;0.806443;0.849179;0.961193;1.05338;1.21228;1.43985;1.7724;2.35585;3.45839;inf;0.5;0
inf;inf;inf;inf;inf;3.19882;2.66005;2.30328;2.04139;1.8437;1.70487;1.59649;1.4985;1.42289;1.35947;1.33607;1.30688;1.29458;1.28729;0.617794;0.618306;0.639298;0.62721;0.653072;0.678234;0.707358;0.732928;0.79907;0.866394;0.952808;1.0536;1.22363;1.43232;1.7744;2.32403;3.42432;inf;0.5;0
inf;inf;inf;inf;inf;3.19014;2.68712;2.30902;2.04397;1.87608;1.69309;1.58993;1.51216;1.42998;1.37106;1.30843;1.32747;1.28524;1.29745;0.585203;0.611465;0.616332;0.627438;0.644987;0.669284;0.724879;0.740286;0.806568;0.873203;0.938748;1.05206;1.21595;1.43057;1.76647;2.33282;3.43261;inf;0.5;0
inf;inf;inf;inf;inf;3.19046;2.67495;2.3075;2.06344;1.87127;1.71328;1.59697;1.49379;1.4418;1.38584;1.34372;1.29918;1.30634;1.29422;0.601849;0.599538;0.627718;0.624903;0.652625;0.679379;0.708088;0.746639;0.801645;0.856383;0.947113;1.06008;1.22049;1.4203;1.75342;2.31267;3.43998;inf;0.5;0
inf;inf;inf;inf;inf;3.20038;2.68078;2.33274;2.05469;1.8514;1.70892;1.61769;1.51091;1.43961;1.37067;1.35277;1.31602;1.28651;1.27793;0.624071;0.602716;0.614862;0.627485;0.64648;0.660683;0.716812;0.724656;0.797714;0.862504;0.929687;1.05381;1.20162;1.42026;1.74087;2.30909;3.41462;inf;0.5;0
inf;inf;inf;inf;inf;3.20914;2.69718;2.3396;2.06883;1.86515;1.72355;1.58669;1.50757;1.45537;1.38162;1.34855;1.30995;1.28267;1.28771;0.593519;0.611633;0.627439;0.63593;0.653292;0.667698;0.682386;0.738219;0.804999;0.843702;0.927077;1.0601;1.19597;1.41983;1.73915;2.29643;3.39389;inf;0.5;0
inf;inf;inf;inf;inf;3.21156;2.68399;2.32475;2.05883;1.87922;1.71955;1.61012;1.50988;1.448;1.39783;1.35705;1.32006;1.31629;1.28464;0.605951;0.597614;0.593804;0.613257;0.63335;0.674746;0.700185;0.753354;0.774386;0.835427;0.932063;1.03781;1.20799;1.40549;1.72964;2.27822;3.3794;inf;0.5;0
inf;inf;inf;inf;inf;3.23107;2.69955;2.31457;2.07532;1.85029;1.72795;1.60587;1.50357;1.46405;1.38923;1.34878;1.30449;1.30858;1.30291;0.617389;0.584886;0.609111;0.623942;0.655976;0.657784;0.702833;0.73364;0.77018;0.853631;0.928003;1.04567;1.19617;1.40759;1.7217;2.27293;3.33618;inf;0.5;0
inf;inf;inf;inf;inf;3.24124;2.70259;2.33693;2.07104;1.86721;1.73437;1.60356;1.52561;1.43839;1.39064;1.35954;1.30567;1.30783;1.28916;0.599157;0.608766;0.602888;0.619625;0.623635;0.649504;0.696463;0.744925;0.775373;0.85469;0.921728;1.03576;1.19301;1.40732;1.72307;2.25374;3.3285;inf;0.5;0
inf;inf;inf;inf;inf;3.24228;2.68325;2.33421;2.08203;1.87969;1.72932;1.62764;1.51632;1.43971;1.41057;1.35914;1.33239;1.31202;1.31408;0.587866;0.594164;0.597512;0.6294;0.649817;0.667804;0.693326;0.7234;0.778145;0.846165;0.935659;1.01222;1.19985;1.39845;1.70249;2.22996;3.31282;inf;0.5;0
inf;inf;inf;inf;inf;3.24234;2.71884;2.35853;2.09082;1.88985;1.72436;1.60403;1.52491;1.43626;1.39503;1.36035;1.33184;1.32735;1.30487;0.581649;0.607394;0.593714;0.605779;0.645613;0.673047;0.679982;0.736897;0.756846;0.837323;0.928086;1.02397;1.16532;1.39167;1.71079;2.2221;3.28553;inf;0.5;0
inf;inf;inf;inf;inf;3.25675;2.73062;2.35349;2.07886;1.89839;1.71863;1.62512;1.51792;1.44678;1.39867;1.34986;1.32389;1.3296;1.29584;0.596207;0.609315;0.601458;0.625037;0.624075;0.658025;0.67257;0.725456;0.759483;0.822084;0.92047;1.00442;1.16772;1.39149;1.69907;2.21179;3.26414;inf;0.5;0
inf;inf;inf;inf;inf;3.27511;2.72168;2.35761;2.10199;1.88066;1.74415;1.62331;1.5265;1.44243;1.40236;1.36721;1.33587;1.31559;1.31987;0.604304;0.5996;0.598926;0.61006;0.640138;0.653907;0.659368;0.732942;0.75584;0.831783;0.900269;1.02189;1.15034;1.36999;1.68312;2.2131;3.24266;inf;0.5;0
inf;inf;inf;inf;inf;3.27975;2.74073;2.37779;2.09095;1.8873;1.74448;1.62905;1.54871;1.45372;1.40226;1.35486;1.33731;1.32392;1.32822;0.583058;0.583343;0.608884;0.602464;0.627868;0.656047;0.668148;0.701261;0.778117;0.833842;0.897715;1.0195;1.1786;1.3674;1.68473;2.20567;3.2271;inf;0.5;0
inf;inf;inf;inf;inf;3.28606;2.72879;2.37103;2.11047;1.89174;1.74856;1.62664;1.53878;1.4692;1.40973;1.36135;1.32521;1.33444;1.28629;0.582324;0.605967;0.607282;0.592955;0.622068;0.66241;0.67432;0.716157;0.747753;0.836308;0.899391;1.01323;1.16302;1.36969;1.67037;2.1913;3.21627;inf;0.5;0
inf;inf;inf;inf;inf;3.31101;2.74222;2.37655;2.10262;1.92174;1.74868;1.63558;1.52399;1.45793;1.41134;1.36979;1.33717;1.32398;1.32151;0.598117;0.592929;0.607767;0.613945;0.638726;0.641856;0.681907;0.722955;0.768478;0.803282;0.90998;1.00998;1.15241;1.37444;1.67844;2.19712;3.1974;inf;0.5;0
inf;inf;inf;inf;inf;3.28678;2.76562;2.37998;2.10283;1.9106;1.7521;1.63557;1.55265;1.47707;1.424;1.36323;1.32771;1.33592;1.31384;0.583186;0.600062;0.578348;0.598689;0.605439;0.622246;0.653946;0.725148;0.754485;0.810953;0.912118;1.00924;1.165;1.36612;1.66664;2.18675;3.21738;inf;0.5;0
inf;inf;inf;inf;inf;3.3098;2.73502;2.38773;2.12118;1.90167;1.76546;1.63902;1.53733;1.45689;1.40023;1.36426;1.34824;1.32052;1.30779;0.59317;0.596759;0.573433;0.611937;0.607325;0.639864;0.670265;0.721715;0.757688;0.830412;0.899245;1.00709;1.15636;1.33899;1.65468;2.17894;3.19315;inf;0.5;0
inf;inf;inf;inf;inf;3.30127;2.76705;2.38983;2.12966;1.91006;1.74786;1.64292;1.54681;1.48233;1.42552;1.37384;1.35067;1.31709;1.32784;0.594028;0.578677;0.594305;0.610018;0.619974;0.641979;0.648075;0.731099;0.74088;0.807011;0.885928;0.997692;1.14261;1.33871;1.64556;2.16642;3.16894;inf;0.5;0
inf;inf;inf;inf;inf;3.31985;2.76649;2.38529;2.11551;1.91258;1.77447;1.64512;1.52862;1.48659;1.41916;1.39158;1.35351;1.32842;1.30307;0.58698;0.575597;0.591824;0.590634;0.618745;0.640695;0.673013;0.689418;0.732934;0.81176;0.883042;0.989868;1.13551;1.34749;1.6482;2.15312;3.14101;inf;0.5;0
inf;inf;inf;inf;inf;3.30953;2.75948;2.38834;2.12406;1.92764;1.75753;1.65972;1.53804;1.48505;1.4208;1.38475;1.34535;1.34278;1.31477;0.589411;0.60226;0.585686;0.61042;0.599694;0.628792;0.677878;0.713998;0.754479;0.806068;0.883571;1.01;1.12811;1.31709;1.64193;2.14084;3.13639;inf;0.5;0
inf;inf;inf;inf;inf;3.30635;2.76336;2.40709;2.13165;1.91107;1.77697;1.64899;1.54385;1.47734;1.41356;1.38156;1.36093;1.34173;1.33225;0.565637;0.571332;0.570346;0.601764;0.606078;0.62395;0.659452;0.702083;0.736468;0.810925;0.87639;0.976621;1.12857;1.33865;1.63706;2.141;3.13107;inf;0.5;0
inf;inf;inf;inf;inf;3.31842;2.79053;2.39883;2.12924;1.92299;1.76303;1.6383;1.54521;1.47275;1.41095;1.38553;1.36354;1.31912;1.32794;0.576708;0.56946;0.560293;0.593251;0.600272;0.619081;0.65392;0.676415;0.735003;0.815618;0.883576;0.974049;1.15076;1.32189;1.63256;2.13305;3.11743;inf;0.5;0
inf;inf;inf;inf;inf;3.33022;2.77123;2.41983;2.1236;1.92885;1.77847;1.64833;1.55329;1.47986;1.40596;1.38835;1.36735;1.33181;1.35033;0.565466;0.557346;0.553096;0.580434;0.607716;0.630749;0.647225;0.710995;0.734466;0.779135;0.874135;0.969041;1.12001;1.32625;1.61325;2.14144;3.14017;inf;0.5;0
